date,tmean,year,gdd,gdd_cumul
2006-11-18,41.5,2006,1.5,5053.166666666667
2006-11-19,37.5,2006,0.0,5053.166666666667
2006-11-20,40.0,2006,0.0,5053.166666666667
2006-11-21,51.333333333333336,2006,11.333333333333336,5064.5
2006-11-22,55.166666666666664,2006,15.166666666666664,5079.666666666667
2006-11-23,52.833333333333336,2006,12.833333333333336,5092.5
2006-11-24,44.833333333333336,2006,4.833333333333336,5097.333333333333
2006-11-25,40.5,2006,0.5,5097.833333333333
2006-11-26,40.833333333333336,2006,0.8333333333333357,5098.666666666667
2006-11-27,28.5,2006,0.0,5098.666666666667
2006-11-28,35.333333333333336,2006,0.0,5098.666666666667
2006-11-29,23.0,2006,0.0,5098.666666666667
2006-11-30,17.5,2006,0.0,5098.666666666667
2006-12-01,24.333333333333332,2006,0.0,5098.666666666667
2006-12-02,20.666666666666668,2006,0.0,5098.666666666667
2006-12-03,13.0,2006,0.0,5098.666666666667
2006-12-04,29.166666666666668,2006,0.0,5098.666666666667
2006-12-05,39.166666666666664,2006,0.0,5098.666666666667
2006-12-06,34.0,2006,0.0,5098.666666666667
2006-12-07,30.666666666666668,2006,0.0,5098.666666666667
2006-12-08,36.666666666666664,2006,0.0,5098.666666666667
2006-12-09,39.833333333333336,2006,0.0,5098.666666666667
2006-12-10,39.166666666666664,2006,0.0,5098.666666666667
2006-12-11,38.666666666666664,2006,0.0,5098.666666666667
2006-12-12,35.833333333333336,2006,0.0,5098.666666666667
2006-12-13,40.5,2006,0.5,5099.166666666667
2006-12-14,49.833333333333336,2006,9.833333333333336,5109.0
2006-12-15,49.5,2006,9.5,5118.5
2006-12-16,46.666666666666664,2006,6.666666666666664,5125.166666666667
2006-12-17,31.166666666666668,2006,0.0,5125.166666666667
2006-12-18,26.333333333333332,2006,0.0,5125.166666666667
2006-12-19,26.5,2006,0.0,5125.166666666667
2006-12-20,29.5,2006,0.0,5125.166666666667
2006-12-21,31.0,2006,0.0,5125.166666666667
2006-12-22,23.0,2006,0.0,5125.166666666667
2006-12-23,23.5,2006,0.0,5125.166666666667
2006-12-24,28.333333333333332,2006,0.0,5125.166666666667
2006-12-25,25.75,2006,0.0,5125.166666666667
2006-12-26,34.833333333333336,2006,0.0,5125.166666666667
2006-12-27,38.666666666666664,2006,0.0,5125.166666666667
2006-12-28,34.0,2006,0.0,5125.166666666667
2006-12-29,27.166666666666668,2006,0.0,5125.166666666667
2006-12-30,21.833333333333332,2006,0.0,5125.166666666667
2006-12-31,22.5,2006,0.0,5125.166666666667
2007-01-01,27.333333333333332,2007,0.0,0.0
2007-01-02,27.166666666666668,2007,0.0,0.0
2007-01-03,35.5,2007,0.0,0.0
2007-01-04,41.0,2007,1.0,1.0
2007-01-05,32.5,2007,0.0,1.0
2007-01-06,20.666666666666668,2007,0.0,1.0
2007-01-07,24.833333333333332,2007,0.0,1.0
2007-01-08,33.166666666666664,2007,0.0,1.0
2007-01-09,33.0,2007,0.0,1.0
2007-01-10,38.666666666666664,2007,0.0,1.0
2007-01-11,34.166666666666664,2007,0.0,1.0
2007-01-12,10.333333333333334,2007,0.0,1.0
2007-01-13,2.1666666666666665,2007,0.0,1.0
2007-01-14,7.0,2007,0.0,1.0
2007-01-15,6.833333333333333,2007,0.0,1.0
2007-01-16,19.5,2007,0.0,1.0
2007-01-17,24.5,2007,0.0,1.0
2007-01-18,23.833333333333332,2007,0.0,1.0
2007-01-19,21.0,2007,0.0,1.0
2007-01-20,21.666666666666668,2007,0.0,1.0
2007-01-21,24.833333333333332,2007,0.0,1.0
2007-01-22,17.333333333333332,2007,0.0,1.0
2007-01-23,27.166666666666668,2007,0.0,1.0
2007-01-24,31.0,2007,0.0,1.0
2007-01-25,34.0,2007,0.0,1.0
2007-01-26,36.5,2007,0.0,1.0
2007-01-27,27.333333333333332,2007,0.0,1.0
2007-01-28,20.166666666666668,2007,0.0,1.0
2007-01-29,26.666666666666668,2007,0.0,1.0
